"city","yq","cecptrating","totalcost","incentiverate","TOTALOOH","PWRPRICE","WPOOH"
"San Rafael",2010 Q2,56118,451930.58984375,0.685833315054575,48748,0.785000011324882,1.15118568966932
"San Rafael",2010 Q3,53190,406395.408203125,0.600714266300201,48748,0.785000011324882,1.09112168704357
"San Rafael",2010 Q4,32170.0002441406,261561.69140625,0.422499991953373,48748,0.785000011324882,0.659924514731694
"San Rafael",2011 Q1,5715,45537,0.349999994039536,48748,0.785000011324882,0.117235578895544
"San Rafael",2011 Q2,34689,289786.431640625,0.347499996423722,48748,0.785000011324882,0.711598424550751
"San Rafael",2011 Q3,20585,158168.599609375,0.33333332836628,48748,0.785000011324882,0.422273734307049
"San Rafael",2011 Q4,32860,241308.999023438,0.25,48748,0.785000011324882,0.674078936571757
"San Ramon",2007 Q3,32706,282342.33984375,2.46000000834465,62853,0.785000011324882,0.520357023531096
"San Ramon",2007 Q4,24795,227656.958984375,2.20000004768372,62853,0.785000011324882,0.394491909694048
"San Ramon",2008 Q1,49717,470632.736328125,2.07300002574921,62853,0.785000011324882,0.79100440710865
"San Ramon",2008 Q2,16764,161064.029296875,1.89999997615814,62853,0.785000011324882,0.266717579113169
"San Ramon",2008 Q3,12505,118899.400390625,1.89999997615814,62853,0.785000011324882,0.198956294846706
"San Ramon",2008 Q4,23249,237128.37890625,1.90199997425079,62853,0.785000011324882,0.369894833977694
"San Ramon",2009 Q1,12127,156519.060546875,1.54749995470047,62853,0.785000011324882,0.192942262103639
"San Ramon",2009 Q2,23001,208896.349609375,1.5485713822501,62853,0.785000011324882,0.365949119373777
"San Ramon",2009 Q3,35266,317523.873046875,1.408999979496,62853,0.785000011324882,0.561086980732821
"San Ramon",2009 Q4,56431.0002441406,485927.83984375,1.09230771431556,62853,0.785000011324882,0.897825087810297
"San Ramon",2010 Q1,20066,213693,1.10000002384186,62853,0.785000011324882,0.319252859847581
"San Ramon",2010 Q2,37289,295272.48046875,0.831999981403351,62853,0.785000011324882,0.593273193005903
"San Ramon",2010 Q3,33921,269852.340820312,0.644444425900777,62853,0.785000011324882,0.539687843062384
"San Ramon",2010 Q4,24459,197282.30078125,0.398333325982094,62853,0.785000011324882,0.389146102811322
"San Ramon",2011 Q1,30952,249623.692382812,0.349999994039536,62853,0.785000011324882,0.492450638792102
"San Ramon",2011 Q2,53866,423886.208984375,0.349999994039536,62853,0.785000011324882,0.857015576026602
"San Ramon",2011 Q3,61329.9997558594,522762.646484375,0.342499995604158,62853,0.785000011324882,0.975768853608569
"San Ramon",2011 Q4,42093,337714.564453125,0.25,62853,0.785000011324882,0.669705503317264
"Santa Ana",2007 Q3,32530,293265.669921875,2.48000001907349,145370,0.77199999988079,0.223773818532022
"Santa Ana",2007 Q4,23517.9997558594,214320.26953125,2.50166666507721,145370,0.77199999988079,0.161780283111092
"Santa Ana",2008 Q1,16991,159380.80859375,2.5,145370,0.77199999988079,0.116881062117356
"Santa Ana",2008 Q2,21554,212836.1015625,2.44400000572205,145370,0.77199999988079,0.148269931897916
"Santa Ana",2008 Q3,58855,541986.96875,2.20000004768372,145370,0.77199999988079,0.404863451881406
"Santa Ana",2008 Q4,60524,630781.55859375,2.2110000371933,145370,0.77199999988079,0.416344500240765
"Santa Ana",2009 Q1,9770,97125.98046875,2.20000004768372,145370,0.77199999988079,0.0672078145422026
"Santa Ana",2009 Q2,57188,511220.87109375,2.05307694581839,145370,0.77199999988079,0.393396161518883
"Santa Ana",2009 Q3,28639,263589.880859375,1.89999997615814,145370,0.77199999988079,0.197007635688244
"Santa Ana",2009 Q4,115526,1089770.5546875,1.89958330988884,145370,0.77199999988079,0.794703171218271
"Santa Ana",2010 Q1,93601,898870.71875,1.87949997782707,145370,0.77199999988079,0.64388113090734
"Santa Ana",2010 Q2,123680,1124369.47851562,1.72703700595432,145370,0.77199999988079,0.850794524317259
"Santa Ana",2010 Q3,55734,509066.790039062,1.54999995231628,145370,0.77199999988079,0.383394097819358
"Santa Ana",2010 Q4,203695,1576458.41210938,1.56684206034007,145370,0.77199999988079,1.40121758271996
"Santa Ana",2011 Q1,98730,853157.23828125,1.30842104711031,145370,0.77199999988079,0.679163513792392
"Santa Ana",2011 Q2,105367.99987793,915480.099609375,1.09791669249535,145370,0.77199999988079,0.724826304450228
"Santa Ana",2011 Q3,143494.99987793,1135064.58007812,1.00653847364279,145370,0.77199999988079,0.987101877126847
"Santa Ana",2011 Q4,93320,811471.529296875,0.649999976158142,145370,0.77199999988079,0.64194813235193
"Santa Barbara",2007 Q3,47636,466409.900390625,2.49416667222977,59455,0.77199999988079,0.801210999915903
"Santa Barbara",2007 Q4,36587,378889.740234375,2.49545454978943,59455,0.77199999988079,0.615372971154655
"Santa Barbara",2008 Q1,62399.9997558594,586512.18359375,2.52666667302449,59455,0.77199999988079,1.04953325634277
"Santa Barbara",2008 Q2,78508.0001220703,724222.16796875,2.32050002813339,59455,0.77199999988079,1.32046085479893
"Santa Barbara",2008 Q3,122674,1208972.49414062,2.19500005245209,59455,0.77199999988079,2.06330838449247
"Santa Barbara",2008 Q4,39408,395141.163085938,2.1958333849907,59455,0.77199999988079,0.662820620637457
"Santa Barbara",2009 Q1,79781,752526.9296875,2.19611116250356,59455,0.77199999988079,1.34187200403667
"Santa Barbara",2009 Q2,291663.999755859,2602314.54492188,2.12666669239601,59455,0.77199999988079,4.90562609966966
"Santa Barbara",2009 Q3,107853,963351.586914062,1.89958330988884,59455,0.77199999988079,1.81402741569254
"Santa Barbara",2009 Q4,121498,1038946.08203125,1.89928569112505,59455,0.77199999988079,2.04352871919939
"Santa Barbara",2010 Q1,116646.999511719,835067.66796875,1.89204079277661,59455,0.77199999988079,1.96193759165283
"Santa Barbara",2010 Q2,229642,1843981.11132812,1.75648646096925,59455,0.77199999988079,3.86245059288538
"Santa Barbara",2010 Q3,99572.9997558594,764222.060546875,1.54652169476384,59455,0.77199999988079,1.67476242125741
"Santa Barbara",2010 Q4,125260.999938965,961022.73046875,1.5204166273276,59455,0.77199999988079,2.10682028322201
"Santa Barbara",2011 Q1,117837.999755859,862868.482421875,1.30958331997196,59455,0.77199999988079,1.98196955270136
"Santa Barbara",2011 Q2,107662,807069.017578125,1.09266668955485,59455,0.77199999988079,1.81081490202674
"Santa Barbara",2011 Q3,215623,1632970.20410156,1.03795456344431,59455,0.77199999988079,3.62665881759314
"Santa Barbara",2011 Q4,41294.0004882812,269876.62890625,0.649999976158142,59455,0.77199999988079,0.694542098869418
"Santa Clarita",2007 Q3,24363,253623.54296875,2.5,166193,0.77199999988079,0.146594621915484
"Santa Clarita",2007 Q4,51421,537341.33984375,2.49666666984558,166193,0.77199999988079,0.309405329947711
"Santa Clarita",2008 Q1,32006,297939.376953125,2.5,166193,0.77199999988079,0.192583321800557
"Santa Clarita",2008 Q2,27556,270154.837890625,2.34833335876465,166193,0.77199999988079,0.16580722413098
"Santa Clarita",2008 Q3,14430,136420,2.20000004768372,166193,0.77199999988079,0.0868267616566281
"Santa Clarita",2008 Q4,9079,86597.390625,2.20000004768372,166193,0.77199999988079,0.0546292563465369
"Santa Clarita",2009 Q1,14433,124597.19140625,2.20000004768372,166193,0.77199999988079,0.0868448129584279
"Santa Clarita",2009 Q2,47663,415129.42578125,2.10700002908707,166193,0.77199999988079,0.286793065893269
"Santa Clarita",2009 Q3,7773,56853,1.89999997615814,166193,0.77199999988079,0.046770922963061
"Santa Clarita",2009 Q4,24556,211189.189453125,1.89999997615814,166193,0.77199999988079,0.147755922331265
"Santa Clarita",2010 Q1,98764,737499.397460938,1.86916664242744,166193,0.77199999988079,0.594272923649011
"Santa Clarita",2010 Q2,69242,582812.111328125,1.78249996900558,166193,0.77199999988079,0.416636079738617
"Santa Clarita",2010 Q3,24594,190427.171875,1.53249996900558,166193,0.77199999988079,0.147984572154062
"Santa Clarita",2010 Q4,56938,485931.19921875,1.54999995231628,166193,0.77199999988079,0.342601673957387
"Santa Clarita",2011 Q1,63587,472321.69921875,1.191538471442,166193,0.77199999988079,0.382609375846155
"Santa Clarita",2011 Q2,58749,482932.999023438,1.10000002384186,166193,0.77199999988079,0.353498643143815
"Santa Clarita",2011 Q3,139981.999267578,1039414.65039062,1.04807694141682,166193,0.77199999988079,0.842285771768836
"Santa Clarita",2011 Q4,63498,457558.25390625,0.649999976158142,166193,0.77199999988079,0.382073853892763
"Santa Cruz",2007 Q3,88915.0002441406,919856.634765625,2.4059259361691,39145,0.785000011324882,2.27142675294777
"Santa Cruz",2007 Q4,67265,702564.5,2.1678261342256,39145,0.785000011324882,1.71835483458935
"Santa Cruz",2008 Q1,59526,635564.64453125,2.17941181098714,39145,0.785000011324882,1.52065397879678
"Santa Cruz",2008 Q2,28364,310382.4609375,1.89916664361954,39145,0.785000011324882,0.724588069996168
"Santa Cruz",2008 Q3,78340.9997558594,843574.380859375,1.88291664421558,39145,0.785000011324882,2.00130284214738
"Santa Cruz",2008 Q4,87986,998088.46875,1.79133330583572,39145,0.785000011324882,2.24769446928088
"Santa Cruz",2009 Q1,77101.0002441406,778714.986328125,1.56227268414063,39145,0.785000011324882,1.96962575665195
"Santa Cruz",2009 Q2,143992.00012207,1324887.05664062,1.57409086552533,39145,0.785000011324882,3.67842636663866
"Santa Cruz",2009 Q3,195308.000366211,1757830.48828125,1.44236360896717,39145,0.785000011324882,4.9893473078608
"Santa Cruz",2009 Q4,63623.9998779297,560995.469726562,1.09555557701323,39145,0.785000011324882,1.62534167525686
"Santa Cruz",2010 Q1,79889,656911.541015625,1.07791668673356,39145,0.785000011324882,2.04084812875208
"Santa Cruz",2010 Q2,109350.99987793,877065.76171875,0.72199998497963,39145,0.785000011324882,2.79348575496052
"Santa Cruz",2010 Q3,99837.0001220703,805272.69921875,0.643214266215052,39145,0.785000011324882,2.55044067242484
"Santa Cruz",2010 Q4,32455,259896,0.379999992251397,39145,0.785000011324882,0.829096947247413
"Santa Cruz",2011 Q1,31371,268782.76953125,0.349999994039536,39145,0.785000011324882,0.80140503257121
"Santa Cruz",2011 Q2,77988,627006.080078125,0.349999994039536,39145,0.785000011324882,1.99228509388172
"Santa Cruz",2011 Q3,55733.0004882812,464385,0.342857137322426,39145,0.785000011324882,1.42375783595047
"Santa Cruz",2011 Q4,18130,132415.5,0.25,39145,0.785000011324882,0.463149827564184
"Santa Monica",2007 Q3,102067,964596.009765625,2.44931034795169,52902,0.77199999988079,1.92935994858417
"Santa Monica",2007 Q4,33354,345178.5390625,2.5,52902,0.77199999988079,0.63048656005444
"Santa Monica",2008 Q1,18897,190069.943359375,2.5,52902,0.77199999988079,0.357207667006918
"Santa Monica",2008 Q2,67615,732053.7890625,2.21571430989674,52902,0.77199999988079,1.2781180295641
"Santa Monica",2008 Q3,33539.9997558594,371778.763671875,2.20000004768372,52902,0.77199999988079,0.634002490564806
"Santa Monica",2008 Q4,28457.0002441406,308898.373046875,2.20000004768372,52902,0.77199999988079,0.537919175912832
"Santa Monica",2009 Q1,51911,514237.728515625,2.19357146535601,52902,0.77199999988079,0.981267248875279
"Santa Monica",2009 Q2,73356,708610.029296875,2.04444446166357,52902,0.77199999988079,1.38663944652376
"Santa Monica",2009 Q3,59134,558062.05078125,1.89999997615814,52902,0.77199999988079,1.11780272957544
"Santa Monica",2009 Q4,28848,267914.779296875,1.84428569248744,52902,0.77199999988079,0.545310196211863
"Santa Monica",2010 Q1,11155,117362,1.89999997615814,52902,0.77199999988079,0.210861593134475
"Santa Monica",2010 Q2,46431.9997558594,423967.681640625,1.63749995827675,52902,0.77199999988079,0.877698381079343
"Santa Monica",2010 Q3,36388,321291,1.54999995231628,52902,0.77199999988079,0.687837888926695
"Santa Monica",2010 Q4,33382,258566.048828125,1.53444441159566,52902,0.77199999988079,0.631015840610941
"Santa Monica",2011 Q1,47831,393638.93359375,1.09444447358449,52902,0.77199999988079,0.90414351064232
"Santa Monica",2011 Q2,34154.0002441406,310217.25,1.10000002384186,52902,0.77199999988079,0.645608866283706
"Santa Monica",2011 Q3,29010,262298.681640625,1.10000002384186,52902,0.77199999988079,0.54837246228876
"Santa Monica",2011 Q4,14446,120730.599609375,0.649999976158142,52902,0.77199999988079,0.273070961400325
"Santa Rosa",2007 Q3,82540.0002441406,787605.12890625,2.33636365695433,133948,0.785000011324882,0.616209277063791
"Santa Rosa",2007 Q4,162619,1942255.91015625,2.19866671562195,133948,0.785000011324882,1.21404574909666
"Santa Rosa",2008 Q1,95664,1015496.67285156,2.1152000284195,133948,0.785000011324882,0.714187595186192
"Santa Rosa",2008 Q2,61364,621856.48046875,1.89999997615814,133948,0.785000011324882,0.458118075671156
"Santa Rosa",2008 Q3,94079.9997558594,954873.078125,1.89913041177003,133948,0.785000011324882,0.70236210884716
"Santa Rosa",2008 Q4,142239.99987793,1348041.87109375,1.7586841802848,133948,0.785000011324882,1.06190461879184
"Santa Rosa",2009 Q1,85945,814355.578125,1.51999995708465,133948,0.785000011324882,0.641629587601159
"Santa Rosa",2009 Q2,288070.999755859,2647313.91796875,1.54734370484948,133948,0.785000011324882,2.15061814850434
"Santa Rosa",2009 Q3,408317.000488281,3546649.55078125,1.38471908381816,133948,0.785000011324882,3.04832472667215
"Santa Rosa",2009 Q4,328044,2696372.640625,1.09053335507711,133948,0.785000011324882,2.44903992594141
"Santa Rosa",2010 Q1,461422,3604232.859375,1.07604653336281,133948,0.785000011324882,3.44478454325559
"Santa Rosa",2010 Q2,366811,2876630.97851562,0.748205113869447,133948,0.785000011324882,2.73845820766268
"Santa Rosa",2010 Q3,429977.000366211,3661527.5390625,0.640729145457347,133948,0.785000011324882,3.21002926782192
"Santa Rosa",2010 Q4,187520.00012207,1463575.2109375,0.389999991999223,133948,0.785000011324882,1.39994624870898
"Santa Rosa",2011 Q1,209584,1531401.37890625,0.349999994039536,133948,0.785000011324882,1.56466688565712
"Santa Rosa",2011 Q2,305826.000244141,2398814.390625,0.349518066788295,133948,0.785000011324882,2.28316959002106
"Santa Rosa",2011 Q3,298823.000488281,2310666.93457031,0.344038456105269,133948,0.785000011324882,2.23088810947742
"Santa Rosa",2011 Q4,109893,769686.958984375,0.263043477483418,133948,0.785000011324882,0.820415385074805
"Saratoga",2007 Q3,82626.9995117188,840177.935546875,2.30125004053116,36208,0.785000011324882,2.28200948717738
"Saratoga",2007 Q4,57733.0004882812,594455.328125,2.19153849895184,36208,0.785000011324882,1.59448189594237
"Saratoga",2008 Q1,66743,723470.7890625,2.17500004598073,36208,0.785000011324882,1.84332191780822
"Saratoga",2008 Q2,39311,419473.10546875,1.89999997615814,36208,0.785000011324882,1.08569929297393
"Saratoga",2008 Q3,58769,586946.376953125,1.89615382597997,36208,0.785000011324882,1.62309434379143
"Saratoga",2008 Q4,98615,944706.822265625,1.85888886451721,36208,0.785000011324882,2.72356937693327
"Saratoga",2009 Q1,35290,356224.859375,1.54999995231628,36208,0.785000011324882,0.974646486964207
"Saratoga",2009 Q2,91727,775412.513671875,1.54687495529651,36208,0.785000011324882,2.53333517454706
"Saratoga",2009 Q3,89733,831099.6328125,1.35124998539686,36208,0.785000011324882,2.4782644719399
"Saratoga",2009 Q4,70496,633820.021484375,1.09928573880877,36208,0.785000011324882,1.94697304463102
"Saratoga",2010 Q1,81405,728185.140625,1.05000001505802,36208,0.785000011324882,2.24826005302696
"Saratoga",2010 Q2,64884,536329.0234375,0.648461516086872,36208,0.785000011324882,1.79197967300044
"Saratoga",2010 Q3,107975,881222.056640625,0.649999976158142,36208,0.785000011324882,2.98207578435705
"Saratoga",2010 Q4,52234,421470.541015625,0.404545445333828,36208,0.785000011324882,1.44260936809545
"Saratoga",2011 Q1,57235,433648.94921875,0.349166661500931,36208,0.785000011324882,1.58072801590809
"Saratoga",2011 Q2,44269,329855.16015625,0.348749995231629,36208,0.785000011324882,1.22263035793195
"Saratoga",2011 Q3,106951,821207.453125,0.349999994039536,36208,0.785000011324882,2.95379474149359
"Saratoga",2011 Q4,64649,649033.5859375,0.319999997104917,36208,0.785000011324882,1.78548939460893
"Simi Valley",2007 Q3,27123,271598.669921875,2.48124998807907,120109,0.77199999988079,0.225819880275416
"Simi Valley",2007 Q4,30741,306438.8984375,2.48500001430511,120109,0.77199999988079,0.255942518878685
"Simi Valley",2008 Q1,5859,54658,2.5,120109,0.77199999988079,0.0487806908724575
"Simi Valley",2008 Q2,21850.0001220703,199551.26171875,2.44000000953674,120109,0.77199999988079,0.18191809208361
"Simi Valley",2008 Q3,14440,104340.849609375,2.20000004768372,120109,0.77199999988079,0.120224129748811
"Simi Valley",2008 Q4,19823,182718.91015625,2.20000004768372,120109,0.77199999988079,0.165041753740353
"Simi Valley",2009 Q1,19359,180261.97265625,2.1975000500679,120109,0.77199999988079,0.161178596108535
"Simi Valley",2009 Q2,40988,363965.5,2.12250003218651,120109,0.77199999988079,0.341256691838247
"Simi Valley",2009 Q3,40551.9997558594,380021.66015625,1.89999997615814,120109,0.77199999988079,0.337626653755001
"Simi Valley",2009 Q4,42987,394786.30078125,1.89999997615814,120109,0.77199999988079,0.357899907583945
"Simi Valley",2010 Q1,40364,354044.662109375,1.82799997329712,120109,0.77199999988079,0.336061410885113
"Simi Valley",2010 Q2,72309,619248.0625,1.7237499654293,120109,0.77199999988079,0.602028157756704
"Simi Valley",2010 Q3,32632,289617.06640625,1.54999995231628,120109,0.77199999988079,0.271686551382494
"Simi Valley",2010 Q4,103120,824448.4375,1.54478256598763,120109,0.77199999988079,0.858553480588465
"Simi Valley",2011 Q1,127302,1061717.77929688,1.21419355561656,120109,0.77199999988079,1.05988726906393
"Simi Valley",2011 Q2,200714.99987793,1621032.92285156,1.09630437130514,120109,0.77199999988079,1.67110707672139
"Simi Valley",2011 Q3,283454.000732422,2147052.23828125,1.01421876437962,120109,0.77199999988079,2.35997303060072
"Simi Valley",2011 Q4,196577.000488281,1411141.94140625,0.65341461140935,120109,0.77199999988079,1.63665504240549
"Stockton",2007 Q3,52517,477971,2.31250001490116,191647,0.785000011324882,0.274029856976629
"Stockton",2007 Q4,27443,313605.203125,2.21200003623963,191647,0.785000011324882,0.143195562675127
"Stockton",2008 Q1,25822,215847,2.24500003457069,191647,0.785000011324882,0.134737303479835
"Stockton",2008 Q2,54134,501649,1.89999997615814,191647,0.785000011324882,0.282467244465084
"Stockton",2008 Q3,40812,371788,1.89999997615814,191647,0.785000011324882,0.212954024847767
"Stockton",2008 Q4,51035,466866.203125,1.7237499654293,191647,0.785000011324882,0.266296889593889
"Stockton",2009 Q1,19234,172708.76171875,1.54999995231628,191647,0.785000011324882,0.100361602320934
"Stockton",2009 Q2,51679,442919.681640625,1.51111107402377,191647,0.785000011324882,0.269657234394486
"Stockton",2009 Q3,73949.0002441406,565912.2109375,1.21866666475932,191647,0.785000011324882,0.385860463477856
"Stockton",2009 Q4,47196,314106.6875,1.09857145377568,191647,0.785000011324882,0.246265268958032
"Stockton",2010 Q1,36105,254540.33984375,1.07400002479553,191647,0.785000011324882,0.188393243828497
"Stockton",2010 Q2,40715.9997558594,311850.51953125,0.812500000000001,191647,0.785000011324882,0.212453102609795
"Stockton",2010 Q3,63519,506772.09375,0.641666650772095,191647,0.785000011324882,0.331437486629063
"Stockton",2010 Q4,14853,113093.951171875,0.497499987483025,191647,0.785000011324882,0.0775018654087985
"Stockton",2011 Q1,7992,67773,0.349999994039536,191647,0.785000011324882,0.0417016702583396
"Stockton",2011 Q2,54828,459643.228515625,0.349166661500931,191647,0.785000011324882,0.286088485601131
"Stockton",2011 Q3,84692,606338.111328125,0.348888883988063,191647,0.785000011324882,0.44191664883875
"Stockton",2011 Q4,85761,596359.162109375,0.25,191647,0.785000011324882,0.447494612490673
"Sunnyvale",2007 Q3,67123,646431.060546875,2.34800002574921,103608,0.785000011324882,0.647855377963092
"Sunnyvale",2007 Q4,41165,386535.318359375,2.18692311873803,103608,0.785000011324882,0.39731487915991
"Sunnyvale",2008 Q1,150617.000244141,1494147.73828125,2.16865388934429,103608,0.785000011324882,1.453719792334
"Sunnyvale",2008 Q2,36736,360500.240234375,1.89499998092651,103608,0.785000011324882,0.354567214886881
"Sunnyvale",2008 Q3,46228,493220.21875,1.88285711833409,103608,0.785000011324882,0.446181762026098
"Sunnyvale",2008 Q4,28574,268251.732421875,1.80555554231008,103608,0.785000011324882,0.275789514323218
"Sunnyvale",2009 Q1,24068,242366.0625,1.54999995231628,103608,0.785000011324882,0.232298664195815
"Sunnyvale",2009 Q2,38636,367396.169921875,1.54692303217374,103608,0.785000011324882,0.372905567137673
"Sunnyvale",2009 Q3,73583,672258.501953125,1.33086955029031,103608,0.785000011324882,0.710205775615783
"Sunnyvale",2009 Q4,46029,421607.129882812,1.10000002384186,103608,0.785000011324882,0.444261060921937
"Sunnyvale",2010 Q1,90404.9999389648,806151.158203125,1.08214288098472,103608,0.785000011324882,0.872567754796588
"Sunnyvale",2010 Q2,90217,762103.418945312,0.665416645507018,103608,0.785000011324882,0.87075322368929
"Sunnyvale",2010 Q3,56787,534583.75,0.627999979257584,103608,0.785000011324882,0.548094741718786
"Sunnyvale",2010 Q4,56155,495974.469726562,0.368666660785676,103608,0.785000011324882,0.541994826654312
"Sunnyvale",2011 Q1,35371,308143.181640625,0.349999994039536,103608,0.785000011324882,0.341392556559339
"Sunnyvale",2011 Q2,56597,454153.610351562,0.349999994039536,103608,0.785000011324882,0.546260906493707
"Sunnyvale",2011 Q3,67653,574119.40234375,0.344117641448975,103608,0.785000011324882,0.652970813064628
"Sunnyvale",2011 Q4,9086,46874,0.349999994039536,103608,0.785000011324882,0.0876959308161532
"Thousand Oaks",2007 Q3,31872,316313.765625,2.5,131720,0.77199999988079,0.241967810507136
"Thousand Oaks",2007 Q4,20333,194683.69921875,2.5,131720,0.77199999988079,0.154365320376556
"Thousand Oaks",2008 Q1,22876,216129.576171875,2.50799999237061,131720,0.77199999988079,0.173671424233222
"Thousand Oaks",2008 Q2,46357,434802.919921875,2.34125003218651,131720,0.77199999988079,0.351935924688734
"Thousand Oaks",2008 Q3,47694,470924.953125,2.20000004768372,131720,0.77199999988079,0.362086243546918
"Thousand Oaks",2008 Q4,30371,296824,2.17166670163473,131720,0.77199999988079,0.230572426358943
"Thousand Oaks",2009 Q1,11887,121676.53125,2.1975000500679,131720,0.77199999988079,0.0902444579410872
"Thousand Oaks",2009 Q2,86018,982720.4296875,2.16555559635163,131720,0.77199999988079,0.653036744609778
"Thousand Oaks",2009 Q3,40384,373385.681640625,1.89599997997284,131720,0.77199999988079,0.306589735803219
"Thousand Oaks",2009 Q4,31225,283309.477539062,1.84857140268598,131720,0.77199999988079,0.23705587610082
"Thousand Oaks",2010 Q1,45840,372133.375,1.89899997711182,131720,0.77199999988079,0.348010932280595
"Thousand Oaks",2010 Q2,83563,660064.21875,1.68666663169861,131720,0.77199999988079,0.634398724567264
"Thousand Oaks",2010 Q3,66753,541620.751953125,1.54999995231628,131720,0.77199999988079,0.50677953234133
"Thousand Oaks",2010 Q4,43793,397489.849609375,1.54444440205892,131720,0.77199999988079,0.332470391740055
"Thousand Oaks",2011 Q1,87188,726403.3671875,1.12166668309106,131720,0.77199999988079,0.66191922259338
"Thousand Oaks",2011 Q2,132380.999755859,1027884.88085938,1.09793106029774,131720,0.77199999988079,1.00501821861418
"Thousand Oaks",2011 Q3,144628,1089646.35742188,0.985312510281802,131720,0.77199999988079,1.09799574855755
"Thousand Oaks",2011 Q4,112886,751255.84765625,0.649999976158142,131720,0.77199999988079,0.857014880048588
"Tracy",2007 Q3,39336,372179.44921875,2.54428570611136,66193,0.785000011324882,0.594262233166649
"Tracy",2007 Q4,29046,266555.310546875,2.20000004768372,66193,0.785000011324882,0.438807728913933
"Tracy",2008 Q1,31413.9997558594,319234,2.05000001192093,66193,0.785000011324882,0.474581900742667
"Tracy",2008 Q2,24570,195840,1.89999997615814,66193,0.785000011324882,0.371187285664647
"Tracy",2008 Q3,41349.0009765625,361657.5,1.89333331584931,66193,0.785000011324882,0.624673318576927
"Tracy",2008 Q4,16009,206865.205078125,1.8933333158493,66193,0.785000011324882,0.241853368180925
"Tracy",2009 Q1,36761,343761.818359375,1.59749995172023,66193,0.785000011324882,0.555360838759385
"Tracy",2009 Q2,32272,291271.9296875,1.54999995231628,66193,0.785000011324882,0.487544000120859
"Tracy",2009 Q3,52597,467978.328125,1.29999999205271,66193,0.785000011324882,0.794600637529648
"Tracy",2009 Q4,41211,374483.84765625,1.10000002384186,66193,0.785000011324882,0.622588491230191
"Tracy",2010 Q1,32136,254796.40625,1.09285715648106,66193,0.785000011324882,0.48548940220265
"Tracy",2010 Q2,42849.9997558594,355538.40234375,0.663333316644033,66193,0.785000011324882,0.64734941392382
"Tracy",2010 Q3,70089,598028.3515625,0.647857121058873,66193,0.785000011324882,1.05885818742163
"Tracy",2010 Q4,16247,158454,0.469999986886978,66193,0.785000011324882,0.245448914537791
"Tracy",2011 Q1,19240,179284,0.349999994039536,66193,0.785000011324882,0.29066517607602
"Tracy",2011 Q2,66892,637742.783203125,0.349411759306403,66193,0.785000011324882,1.01056002900609
"Tracy",2011 Q3,98556.9997558594,818235.12890625,0.348888883988063,66193,0.785000011324882,1.48893387149486
"Tracy",2011 Q4,33515,337634.171875,0.259999999403954,66193,0.785000011324882,0.506322420799782
"Tustin",2007 Q3,3522,35600.25,2.49000000953674,51442,0.77199999988079,0.0684654562419813
"Tustin",2007 Q4,11831,101273.98046875,2.84333332379659,51442,0.77199999988079,0.229987170016718
"Tustin",2008 Q1,2982,42339.44140625,2.5,51442,0.77199999988079,0.0579681971929552
"Tustin",2008 Q2,12788,117697,2.20000004768372,51442,0.77199999988079,0.248590645775825
"Tustin",2008 Q3,10779,128704,2.20000004768372,51442,0.77199999988079,0.209536954239726
"Tustin",2008 Q4,3091,20447,2.10999989509583,51442,0.77199999988079,0.0600870883713697
"Tustin",2009 Q1,9443,119962,2.10000002384186,51442,0.77199999988079,0.183565957777691
"Tustin",2009 Q2,10280,91781.12109375,1.89999997615814,51442,0.77199999988079,0.199836709303682
"Tustin",2009 Q3,16923,168973.849609375,1.89999997615814,51442,0.77199999988079,0.328972434975312
"Tustin",2009 Q4,28705,284773.43359375,1.89999997615814,51442,0.77199999988079,0.558007075930174
"Tustin",2010 Q1,13283,113054.072265625,1.89749997854233,51442,0.77199999988079,0.258213133237432
"Tustin",2010 Q2,28277.9997558594,269258.109375,1.7224999666214,51442,0.77199999988079,0.54970646078806
"Tustin",2010 Q3,15787,130417.689453125,1.54749995470047,51442,0.77199999988079,0.306889312235139
"Tustin",2010 Q4,29636,234825.5,1.54499995708465,51442,0.77199999988079,0.576105128105439
"Tustin",2011 Q1,17485,170626.451171875,1.18600001335144,51442,0.77199999988079,0.339897360133743
"Tustin",2011 Q2,49185,405064.23046875,1.09800002574921,51442,0.77199999988079,0.956125345048793
"Tustin",2011 Q3,37535,336121.80078125,0.986250013113023,51442,0.77199999988079,0.72965670075036
"Tustin",2011 Q4,19210,166305.796875,0.649999976158142,51442,0.77199999988079,0.373430270984798
"Upland",2007 Q3,18142,164111.349609375,2.81999999284744,59442,0.77199999988079,0.305205073853504
"Upland",2007 Q4,2818,26393.009765625,2.5,59442,0.77199999988079,0.047407556946267
"Upland",2008 Q1,14355,127542,2.5,59442,0.77199999988079,0.241495911981427
"Upland",2008 Q2,22799,229346.109375,2.41428572790963,59442,0.77199999988079,0.383550351603244
"Upland",2008 Q3,42415,396468.4609375,2.20000004768372,59442,0.77199999988079,0.713552706840281
"Upland",2008 Q4,13464,108433.640625,2.09999990463257,59442,0.77199999988079,0.226506510548097
"Upland",2009 Q1,42886,350553.41796875,2.20000004768372,59442,0.77199999988079,0.721476397160257
"Upland",2009 Q2,36471.9997558594,329507.12109375,2.02000000476837,59442,0.77199999988079,0.613572890479112
